Resident_ID,USMLE_Step_1,USMLE_Step_2,USMLE_Step_3,Age,Gender,VSITE_Score_1,VSITE_Score_2,VSITE_Score_3,VSITE_Score_4,VSITE_Score_5,VQE_Pass
1946,Pass,244,248,29,Male,582,571.0,577.0,592.0,593.0,1.0
1896,Pass,245,250,26,Female,569,586.0,596.0,,,
58,Pass,243,242,31,Female,577,570.0,589.0,583.0,597.0,1.0
35,Pass,246,223,32,Male,572,580.0,586.0,590.0,598.0,1.0
95,Pass,246,254,33,Female,572,588.0,597.0,615.0,,
975,Pass,244,213,28,Female,597,580.0,571.0,,,
346,Pass,246,235,26,Female,584,585.0,598.0,606.0,616.0,1.0
351,Pass,246,204,31,Female,577,588.0,602.0,604.0,613.0,1.0
390,Pass,246,244,29,Male,593,612.0,618.0,632.0,646.0,1.0
1829,Pass,248,237,33,Male,596,585.0,589.0,571.0,580.0,1.0
471,Pass,246,240,27,Female,566,580.0,591.0,606.0,615.0,1.0
585,Pass,246,232,34,Male,576,589.0,603.0,,,
1695,Pass,243,261,33,Male,586,568.0,578.0,590.0,605.0,1.0
697,Pass,246,243,28,Female,555,560.0,574.0,584.0,595.0,1.0
702,Pass,246,213,33,Female,566,579.0,582.0,602.0,620.0,1.0
706,Pass,246,233,34,Female,576,579.0,592.0,607.0,613.0,1.0
1009,Pass,246,224,29,Female,586,594.0,608.0,623.0,637.0,1.0
1016,Pass,246,227,30,Female,582,592.0,608.0,624.0,,
1097,Pass,246,248,28,Female,563,583.0,,,,
1104,Pass,246,236,31,Female,585,596.0,612.0,,,
1119,Pass,246,211,29,Female,596,,,,,
1244,Fail,246,245,35,Male,574,590.0,610.0,617.0,,
1728,Pass,246,232,32,Female,578,587.0,603.0,586.0,574.0,1.0
827,Pass,249,236,32,Male,592,567.0,576.0,595.0,598.0,1.0
1426,Fail,246,245,26,Female,552,570.0,584.0,593.0,608.0,1.0
1457,Pass,246,226,26,Female,584,599.0,604.0,608.0,613.0,1.0
1319,Pass,247,232,30,Male,571,575.0,595.0,606.0,,
1591,Fail,246,227,35,Male,594,600.0,614.0,619.0,621.0,1.0
1608,Pass,246,229,31,Male,598,613.0,624.0,626.0,,
1694,Fail,246,219,26,Male,590,593.0,613.0,626.0,646.0,1.0
1701,Pass,246,235,34,Male,586,595.0,612.0,627.0,,
724,Pass,252,230,26,Female,596,585.0,575.0,,,
1833,Pass,246,218,35,Female,571,,,,,
1847,Pass,246,279,26,Male,600,619.0,639.0,647.0,,
46,Fail,247,229,31,Female,553,571.0,584.0,595.0,600.0,1.0
317,Pass,243,218,27,Male,588,574.0,583.0,586.0,606.0,1.0
1229,Pass,242,244,34,Male,572,590.0,575.0,594.0,607.0,1.0
1134,Pass,252,242,33,Female,604,592.0,602.0,577.0,563.0,1.0
1596,Fail,247,209,33,Male,582,594.0,,,,
375,Pass,247,250,32,Male,596,601.0,618.0,631.0,651.0,1.0
429,Pass,247,237,27,Female,563,576.0,578.0,596.0,609.0,1.0
959,Pass,247,234,28,Female,580,,,,,
813,Pass,256,245,33,Female,591,578.0,583.0,588.0,599.0,1.0
1047,Pass,247,204,26,Male,560,579.0,594.0,596.0,604.0,1.0
1300,Pass,247,239,35,Female,554,557.0,,,,
1305,Pass,247,231,27,Female,558,563.0,571.0,573.0,,
957,Pass,244,232,35,Female,584,573.0,581.0,595.0,608.0,1.0
146,Pass,252,196,32,Male,602,583.0,594.0,579.0,583.0,1.0
591,Pass,249,226,34,Female,593,597.0,574.0,584.0,597.0,1.0
1430,Pass,247,208,26,Female,558,576.0,596.0,597.0,598.0,1.0
1479,Fail,247,228,34,Female,569,574.0,584.0,603.0,606.0,1.0
684,Pass,241,225,29,Female,579,,,,,
1959,Pass,247,228,26,Male,563,572.0,578.0,,,
1699,Pass,244,233,27,Female,571,591.0,600.0,589.0,596.0,1.0
266,Fail,248,242,32,Female,588,599.0,604.0,,,
283,Pass,248,252,30,Male,579,585.0,587.0,603.0,611.0,1.0
355,Pass,248,241,34,Male,559,578.0,588.0,601.0,,
422,Pass,248,219,28,Female,576,580.0,589.0,590.0,,
584,Pass,248,247,35,Male,597,612.0,625.0,626.0,635.0,1.0
599,Pass,248,241,31,Male,590,598.0,603.0,618.0,627.0,1.0
731,Pass,248,217,27,Female,564,579.0,584.0,604.0,619.0,1.0
855,Pass,248,253,30,Female,572,573.0,593.0,610.0,,
781,Pass,243,239,30,Female,589,573.0,582.0,601.0,,
1913,Pass,245,254,33,Female,569,589.0,609.0,589.0,595.0,1.0
951,Pass,248,239,29,Male,583,,,,,
965,Pass,248,225,28,Male,552,568.0,,,,
1021,Pass,248,234,34,Female,566,581.0,,,,
1260,Pass,252,265,31,Female,591,603.0,585.0,601.0,,
1081,Pass,248,220,29,Female,568,,,,,
822,Pass,243,232,34,Male,578,594.0,607.0,585.0,,
1204,Pass,249,247,27,Female,599,576.0,587.0,592.0,611.0,1.0
1259,Fail,248,211,35,Male,566,567.0,585.0,,,
10,Pass,244,244,30,Male,575,590.0,602.0,609.0,593.0,1.0
1277,Pass,248,213,32,Female,594,612.0,623.0,637.0,640.0,1.0
1344,Pass,248,227,33,Female,566,576.0,592.0,596.0,,
609,Fail,243,245,29,Female,596,584.0,585.0,598.0,607.0,1.0
1501,Pass,248,246,31,Male,571,573.0,581.0,596.0,,
833,Fail,253,244,33,Female,592,574.0,587.0,601.0,618.0,1.0
1564,Pass,248,246,33,Male,579,,,,,
1619,Pass,248,241,31,Female,555,561.0,579.0,,,
1665,Pass,248,228,31,Male,583,,,,,
1679,Pass,248,240,34,Male,570,580.0,595.0,600.0,619.0,1.0
1684,Pass,248,236,27,Male,560,561.0,571.0,,,
1693,Pass,248,240,30,Female,580,592.0,598.0,602.0,,
1826,Pass,248,210,31,Female,600,602.0,622.0,635.0,643.0,1.0
739,Pass,253,215,28,Male,590,601.0,593.0,605.0,587.0,1.0
1876,Pass,248,220,35,Male,574,589.0,599.0,603.0,,
1942,Pass,248,247,26,Male,578,590.0,607.0,620.0,627.0,1.0
658,Pass,243,221,30,Female,574,593.0,,,,
164,Fail,247,207,30,Male,577,589.0,608.0,609.0,,
159,Fail,249,225,30,Male,555,572.0,580.0,582.0,,
263,Fail,249,246,26,Male,569,,,,,
370,Fail,249,238,32,Male,585,603.0,608.0,614.0,632.0,1.0
508,Fail,249,239,32,Male,572,581.0,586.0,597.0,,
1325,Pass,247,238,28,Male,591,582.0,595.0,605.0,608.0,1.0
1254,Pass,246,213,35,Female,582,577.0,591.0,611.0,,
1211,Fail,248,237,31,Female,585,597.0,,,,
1671,Pass,245,272,31,Female,600,,,,,
1264,Fail,248,241,28,Male,594,603.0,588.0,,,
977,Pass,249,256,28,Male,593,611.0,621.0,630.0,631.0,1.0
982,Pass,249,248,33,Male,584,600.0,,,,
1096,Pass,249,230,28,Female,585,591.0,,,,
983,Fail,241,239,30,Female,593,,,,,
1228,Pass,249,241,31,Male,589,601.0,606.0,621.0,628.0,1.0
1293,Pass,249,213,28,Female,596,615.0,633.0,645.0,658.0,1.0
1519,Fail,249,216,34,Female,552,,,,,
1589,Fail,249,253,34,Male,585,586.0,604.0,605.0,618.0,1.0
956,Pass,256,214,27,Male,597,586.0,600.0,612.0,,
1689,Pass,249,216,28,Female,557,563.0,565.0,,,
1753,Pass,249,256,35,Male,589,605.0,616.0,618.0,621.0,1.0
549,Pass,245,241,26,Male,585,594.0,614.0,595.0,603.0,1.0
1853,Fail,249,244,26,Male,590,601.0,615.0,633.0,651.0,1.0
1937,Pass,249,253,34,Female,554,,,,,
1970,Pass,249,226,26,Male,591,601.0,613.0,614.0,630.0,1.0
23,Pass,250,207,34,Male,600,616.0,627.0,629.0,,
740,Pass,243,246,26,Female,594,604.0,593.0,595.0,,
1309,Pass,256,224,29,Female,594,604.0,584.0,601.0,613.0,1.0
700,Pass,250,228,27,Female,601,619.0,,,,
728,Pass,250,228,26,Male,599,600.0,604.0,620.0,628.0,1.0
1012,Pass,250,246,35,Female,594,595.0,597.0,614.0,,
1128,Fail,250,235,35,Female,603,621.0,638.0,639.0,,
1159,Pass,250,232,32,Male,603,609.0,,,,
1768,Pass,250,234,33,Male,596,606.0,607.0,592.0,598.0,1.0
1276,Pass,250,247,30,Female,591,596.0,600.0,605.0,,
1240,Pass,244,248,35,Female,587,599.0,602.0,,,
1572,Fail,250,227,33,Female,604,611.0,620.0,640.0,654.0,1.0
1582,Pass,250,250,34,Male,601,613.0,623.0,624.0,641.0,1.0
1708,Pass,250,239,34,Female,595,604.0,624.0,637.0,656.0,1.0
1932,Pass,253,223,31,Female,599,586.0,596.0,604.0,617.0,1.0
1790,Pass,250,236,34,Female,605,610.0,629.0,642.0,655.0,1.0
1907,Fail,250,232,28,Male,597,608.0,609.0,621.0,634.0,1.0
1487,Fail,253,237,30,Male,590,,,,,
69,Pass,251,217,30,Female,595,600.0,606.0,626.0,640.0,1.0
184,Pass,251,226,35,Female,596,607.0,620.0,626.0,634.0,1.0
227,Pass,251,263,28,Male,590,602.0,609.0,628.0,639.0,1.0
1981,Fail,250,220,28,Male,602,584.0,599.0,600.0,619.0,1.0
298,Pass,251,237,35,Female,607,627.0,636.0,651.0,666.0,1.0
51,Pass,242,224,26,Male,577,,,,,
624,Pass,251,247,27,Female,591,611.0,621.0,628.0,630.0,1.0
627,Fail,251,225,35,Male,609,621.0,629.0,641.0,,
696,Pass,251,232,28,Female,602,604.0,613.0,628.0,,
442,Pass,251,238,35,Male,602,608.0,593.0,598.0,605.0,1.0
1223,Pass,251,232,35,Male,590,604.0,605.0,613.0,631.0,1.0
1291,Pass,251,259,27,Female,600,620.0,636.0,645.0,648.0,1.0
193,Pass,260,254,34,Male,620,596.0,599.0,,,
952,Pass,242,254,34,Female,590,,,,,
1480,Pass,251,251,33,Male,597,613.0,631.0,642.0,,
1545,Pass,251,230,33,Female,602,605.0,,,,
538,Pass,244,230,28,Female,585,597.0,616.0,601.0,613.0,1.0
1897,Pass,251,211,29,Male,599,611.0,614.0,629.0,640.0,1.0
991,Pass,253,204,31,Male,593,602.0,610.0,616.0,,
1428,Fail,251,235,30,Male,607,,,,,
207,Pass,252,242,28,Male,606,621.0,634.0,,,
376,Fail,252,245,26,Female,608,623.0,625.0,634.0,642.0,1.0
456,Fail,252,239,30,Female,600,607.0,623.0,642.0,,
478,Pass,252,246,29,Female,609,626.0,640.0,660.0,672.0,1.0
494,Fail,252,228,29,Male,609,620.0,631.0,645.0,662.0,1.0
577,Pass,252,217,27,Female,608,617.0,633.0,639.0,653.0,1.0
620,Pass,252,233,29,Male,602,606.0,,,,
290,Pass,251,244,27,Male,599,608.0,589.0,606.0,,
843,Fail,252,245,31,Male,593,603.0,,,,
441,Pass,256,215,28,Male,610,616.0,609.0,601.0,587.0,1.0
1366,Pass,259,213,33,Female,607,617.0,592.0,601.0,607.0,1.0
1749,Pass,251,235,27,Male,603,590.0,604.0,609.0,623.0,1.0
1004,Pass,258,230,29,Male,603,609.0,594.0,614.0,617.0,1.0
1398,Fail,252,246,28,Male,610,619.0,624.0,630.0,640.0,1.0
1531,Pass,252,254,26,Female,596,597.0,598.0,615.0,632.0,1.0
1542,Pass,252,260,32,Male,594,597.0,613.0,626.0,639.0,1.0
888,Pass,251,259,29,Male,599,614.0,596.0,614.0,615.0,1.0
1702,Pass,252,232,27,Female,595,615.0,628.0,642.0,661.0,1.0
1399,Pass,264,207,34,Female,606,614.0,615.0,597.0,,
412,Fail,253,234,34,Female,607,,,,,
186,Pass,253,240,34,Female,593,608.0,625.0,,,
252,Pass,253,238,26,Female,592,609.0,626.0,639.0,651.0,1.0
1660,Pass,263,225,34,Female,615,610.0,622.0,604.0,590.0,1.0
1266,Fail,259,223,35,Female,610,597.0,601.0,613.0,621.0,1.0
652,Pass,253,244,27,Male,605,615.0,625.0,637.0,,
710,Pass,253,234,26,Female,600,608.0,624.0,638.0,641.0,1.0
712,Pass,253,244,30,Female,606,607.0,625.0,628.0,633.0,1.0
1417,Pass,243,229,34,Female,596,603.0,604.0,,,
1186,Pass,250,206,27,Female,595,614.0,606.0,608.0,621.0,1.0
954,Pass,253,250,28,Female,591,,,,,
1120,Pass,255,247,30,Male,600,603.0,619.0,605.0,,
1214,Pass,253,241,30,Male,596,615.0,618.0,631.0,650.0,1.0
1286,Fail,253,241,29,Female,590,,,,,
1868,Pass,255,225,35,Female,597,613.0,594.0,613.0,627.0,1.0
226,Pass,250,243,26,Female,608,614.0,591.0,611.0,622.0,1.0
165,Pass,254,229,33,Male,604,619.0,623.0,639.0,653.0,1.0
245,Fail,254,235,30,Female,590,591.0,603.0,,,
752,Fail,254,231,29,Female,600,607.0,627.0,642.0,662.0,1.0
838,Fail,254,224,33,Female,593,604.0,611.0,618.0,638.0,1.0
929,Pass,254,216,31,Male,598,,,,,
1074,Fail,254,212,30,Male,600,620.0,624.0,630.0,647.0,1.0
1333,Pass,254,239,26,Female,602,603.0,621.0,622.0,633.0,1.0
1346,Fail,254,260,28,Female,596,616.0,618.0,626.0,631.0,1.0
1348,Pass,254,202,34,Female,600,611.0,613.0,615.0,616.0,1.0
1444,Fail,254,227,29,Male,607,611.0,614.0,624.0,634.0,1.0
1524,Fail,254,226,28,Male,601,619.0,638.0,640.0,649.0,1.0
1536,Fail,254,273,33,Male,599,,,,,
1845,Pass,254,246,32,Male,607,619.0,627.0,639.0,646.0,1.0
1072,Pass,256,232,33,Male,604,,,,,
106,Pass,255,239,28,Female,600,605.0,622.0,628.0,638.0,1.0
152,Pass,255,252,29,Male,592,600.0,615.0,631.0,641.0,1.0
324,Pass,255,219,34,Female,596,609.0,619.0,624.0,638.0,1.0
1583,Fail,259,260,27,Female,606,624.0,616.0,,,
635,Fail,255,225,28,Female,593,604.0,611.0,631.0,651.0,1.0
732,Fail,255,234,35,Male,605,615.0,625.0,641.0,655.0,1.0
1103,Pass,255,239,30,Female,609,616.0,628.0,632.0,638.0,1.0
179,Pass,260,262,34,Female,601,611.0,599.0,616.0,623.0,1.0
1213,Fail,255,232,33,Female,601,610.0,626.0,636.0,648.0,1.0
1297,Pass,255,236,29,Male,599,609.0,624.0,626.0,,
1461,Pass,255,234,29,Female,608,617.0,621.0,635.0,651.0,1.0
1722,Pass,256,261,28,Male,610,614.0,596.0,612.0,620.0,1.0
1903,Pass,255,233,27,Female,596,602.0,,,,
1982,Fail,255,259,29,Male,594,605.0,619.0,621.0,634.0,1.0
1999,Pass,255,242,33,Female,596,607.0,613.0,632.0,646.0,1.0
291,Pass,256,243,33,Male,606,,,,,
1870,Pass,245,229,35,Male,599,606.0,626.0,608.0,615.0,1.0
482,Fail,256,239,26,Male,594,607.0,620.0,639.0,646.0,1.0
580,Pass,256,247,31,Female,592,594.0,599.0,,,
751,Fail,256,252,35,Male,609,,,,,
1718,Pass,265,231,26,Male,618,595.0,602.0,615.0,630.0,1.0
826,Pass,256,239,35,Male,592,612.0,,,,
898,Pass,256,218,33,Female,594,595.0,599.0,608.0,,
1432,Pass,250,226,32,Male,602,615.0,610.0,611.0,623.0,1.0
1055,Pass,256,217,30,Male,605,606.0,618.0,634.0,639.0,1.0
1067,Fail,256,235,35,Female,607,624.0,625.0,642.0,655.0,1.0
405,Pass,255,233,28,Female,600,,,,,
936,Pass,252,243,33,Male,604,608.0,,,,
1513,Fail,256,245,30,Male,593,604.0,,,,
138,Pass,253,240,27,Female,596,611.0,623.0,630.0,610.0,1.0
1978,Pass,252,244,33,Male,598,615.0,630.0,612.0,,
201,Pass,257,239,32,Female,622,626.0,,,,
312,Pass,257,209,33,Male,613,626.0,633.0,645.0,,
1905,Pass,254,222,31,Male,604,624.0,604.0,620.0,624.0,1.0
815,Pass,257,240,33,Male,628,629.0,638.0,644.0,,
610,Pass,249,222,35,Female,594,606.0,625.0,631.0,621.0,1.0
1190,Fail,257,261,27,Male,623,632.0,639.0,645.0,,
1216,Pass,257,243,34,Female,615,633.0,644.0,658.0,664.0,1.0
1340,Pass,257,247,26,Female,605,607.0,621.0,,,
1374,Fail,257,234,30,Male,628,647.0,663.0,672.0,689.0,1.0
90,Pass,252,229,28,Female,609,621.0,601.0,,,
916,Pass,258,238,32,Male,613,625.0,638.0,646.0,653.0,1.0
1410,Pass,261,252,26,Male,608,624.0,607.0,,,
1462,Fail,258,245,33,Male,603,604.0,624.0,636.0,,
1532,Fail,258,224,31,Male,602,610.0,615.0,617.0,623.0,1.0
1625,Pass,258,261,33,Male,611,626.0,627.0,631.0,648.0,1.0
176,Pass,261,242,26,Male,619,606.0,616.0,617.0,625.0,1.0
641,Pass,257,247,30,Female,626,609.0,613.0,,,
721,Pass,259,250,26,Male,600,612.0,616.0,623.0,633.0,1.0
725,Pass,259,234,35,Male,616,619.0,639.0,,,
837,Pass,259,228,27,Female,619,638.0,,,,
1234,Pass,259,231,34,Male,602,,,,,
27,Fail,257,223,32,Male,604,,,,,
1962,Pass,258,267,28,Male,617,602.0,,,,
1496,Pass,259,216,33,Male,627,647.0,654.0,668.0,670.0,1.0
1335,Pass,251,223,33,Female,603,618.0,629.0,613.0,631.0,1.0
1989,Pass,259,242,34,Male,628,647.0,665.0,684.0,701.0,1.0
472,Fail,265,254,28,Female,630,634.0,613.0,607.0,616.0,1.0
406,Pass,250,248,31,Female,606,,,,,
243,Pass,260,226,34,Female,626,,,,,
305,Pass,260,215,35,Female,614,633.0,639.0,649.0,669.0,1.0
483,Fail,260,222,35,Male,600,,,,,
703,Fail,260,245,28,Female,603,,,,,
735,Pass,260,239,33,Male,616,628.0,,,,
366,Pass,253,266,28,Male,599,609.0,,,,
1548,Pass,252,242,33,Male,605,621.0,640.0,624.0,626.0,1.0
1413,Pass,260,224,28,Female,624,637.0,649.0,666.0,679.0,1.0
1969,Pass,260,240,34,Female,605,622.0,,,,
1921,Fail,258,254,30,Male,622,,,,,
219,Pass,261,240,34,Male,614,620.0,624.0,638.0,648.0,1.0
529,Pass,261,234,33,Male,617,628.0,638.0,650.0,663.0,1.0
550,Pass,261,232,28,Male,609,629.0,,,,
1313,Pass,261,223,32,Male,629,644.0,653.0,672.0,691.0,1.0
1603,Pass,261,232,28,Female,615,631.0,621.0,628.0,,
1456,Fail,261,256,30,Female,606,623.0,642.0,647.0,661.0,1.0
1528,Pass,261,235,30,Male,617,630.0,638.0,656.0,672.0,1.0
1535,Pass,261,233,34,Male,617,624.0,629.0,,,
1373,Fail,252,219,33,Male,603,623.0,643.0,630.0,649.0,1.0
1758,Pass,261,230,27,Male,616,620.0,631.0,637.0,,
1381,Pass,262,226,33,Female,627,639.0,652.0,671.0,682.0,1.0
1581,Pass,262,264,32,Male,611,616.0,630.0,647.0,650.0,1.0
1395,Pass,260,214,28,Female,623,,,,,
553,Pass,258,248,29,Female,616,632.0,643.0,646.0,632.0,1.0
1953,Fail,263,224,26,Male,628,643.0,646.0,660.0,678.0,1.0
1193,Pass,264,243,29,Male,605,608.0,610.0,616.0,618.0,1.0
575,Pass,269,224,26,Female,616,627.0,642.0,654.0,,
1435,Pass,264,245,32,Female,619,639.0,650.0,664.0,670.0,1.0
121,Pass,266,226,32,Female,618,,,,,
1320,Pass,265,243,32,Female,619,622.0,639.0,643.0,,
1593,Pass,265,224,27,Female,610,622.0,635.0,645.0,,
1983,Pass,277,265,26,Female,626,635.0,,,,
1242,Pass,273,222,33,Female,623,639.0,652.0,631.0,637.0,1.0
545,Fail,266,241,34,Male,613,631.0,638.0,648.0,,
1076,Pass,257,237,33,Male,623,630.0,649.0,651.0,,
1554,Fail,268,245,30,Male,603,605.0,608.0,620.0,635.0,1.0
1687,Pass,267,254,28,Female,626,644.0,,,,
839,Pass,263,255,34,Male,628,634.0,640.0,657.0,642.0,1.0
802,Pass,270,234,27,Male,621,636.0,641.0,647.0,664.0,1.0
36,Fail,271,249,32,Male,608,622.0,625.0,627.0,,
306,Pass,277,211,32,Male,621,,,,,
507,Pass,274,245,35,Female,608,613.0,,,,
522,Pass,275,251,28,Female,601,,,,,
974,Pass,260,204,28,Male,629,,,,,
990,Pass,266,271,29,Male,627,639.0,654.0,666.0,652.0,1.0
1717,Pass,279,242,26,Female,619,625.0,637.0,638.0,642.0,1.0
896,Pass,289,235,28,Male,626,,,,,
